Pipeline,Images,Avg IoU,Avg Dice,Avg Precision,Avg Recall,IoU ≥ 0.50,IoU ≥ 0.75,IoU ≥ 0.90
SAM1 GT bbox,128,0.998,0.998,0.998,0.998,0.998,0.998,0.998
SAM1 YOLO bbox,128,0.666,0.696,0.691,0.706,0.729,0.671,0.500
SAM2 GT bbox,128,0.735,0.833,0.808,0.899,0.896,0.566,0.157
SAM2 YOLO bbox,128,0.551,0.621,0.600,0.669,0.668,0.447,0.126
SAM3 GT bbox,128,0.758,0.851,0.865,0.865,0.930,0.629,0.142
SAM3 YOLO bbox,128,0.568,0.634,0.641,0.645,0.692,0.490,0.127
