table_key,table_title,pipeline,pipeline_label,family,images,avg_iou,avg_dice,avg_precision,avg_recall,avg_pred_gt_area,zero_iou_count,iou_ge_50_count,iou_ge_50_rate,iou_ge_75_count,iou_ge_75_rate,iou_ge_90_count,iou_ge_90_rate,map50_proxy,map75_proxy,map90_proxy,map50_95_proxy
no_overlap__low_mask_area,No Overlap / Low Mask Area,sam3_text,SAM3 text only,SAM3,32,0.17894462784944298,0.2494654395255665,0.2387471489631423,0.579712521573849,77.36082775214764,8,4,0.125,2,0.0625,0,0.0,0.125,0.0625,0.0,0.053125
no_overlap__low_mask_area,No Overlap / Low Mask Area,yolo_sam3,SAM3 YOLO bbox,SAM3,32,0.3077732173635993,0.41279966703870186,0.37866670157908255,0.6256114098213588,11.554474370169816,6,8,0.25,1,0.03125,0,0.0,0.25,0.03125,0.0,0.096875
no_overlap__low_mask_area,No Overlap / Low Mask Area,gt_box_sam3,SAM3 GT bbox,SAM3,32,0.4979721078016576,0.6171749661982335,0.5327240733268768,0.8549489347987285,11.419531879690467,2,20,0.625,5,0.15625,1,0.03125,0.625,0.15625,0.03125,0.240625
no_overlap__low_mask_area,No Overlap / Low Mask Area,sam3_hybrid_yolo,SAM3 hybrid YOLO bbox,SAM3,32,0.18894750622480128,0.2723154529211062,0.23447317270555454,0.637536412954365,42.79981604212143,6,4,0.125,0,0.0,0,0.0,0.125,0.0,0.0,0.0375
no_overlap__low_mask_area,No Overlap / Low Mask Area,remotesam_text,RemoteSAM text only,RemoteSAM,32,0.3562552938919592,0.46867800558850237,0.4508706947127296,0.6190468180413,6.36345531876476,4,10,0.3125,2,0.0625,0,0.0,0.3125,0.0625,0.0,0.115625
no_overlap__low_mask_area,No Overlap / Low Mask Area,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,32,0.13908766550125987,0.18940240780540527,0.5055579800272376,0.1448603537170935,0.15672564435614086,15,5,0.15625,1,0.03125,0,0.0,0.15625,0.03125,0.0,0.046875
no_overlap__low_mask_area,No Overlap / Low Mask Area,yolo_ringmo_sam,RingMo-SAM YOLO bbox,RingMo-SAM,32,0.11838829231898394,0.16810172225635217,0.4295558942608575,0.1371969453878548,0.4219989282534906,16,4,0.125,0,0.0,0,0.0,0.125,0.0,0.0,0.01875
no_overlap__low_mask_area,No Overlap / Low Mask Area,gt_box_sam2,SAM2 GT bbox,SAM2,32,0.6490185715629986,0.7761703102162532,0.6916538119557898,0.9259309845384174,1.4897840651990886,0,29,0.90625,7,0.21875,0,0.0,0.90625,0.21875,0.0,0.38125
no_overlap__low_mask_area,No Overlap / Low Mask Area,yolo_sam2,SAM2 YOLO bbox,SAM2,32,0.3646850431896602,0.47713209015850283,0.44557365099637997,0.6320281879341446,3.164728787918595,5,11,0.34375,3,0.09375,0,0.0,0.34375,0.09375,0.0,0.128125
