Pipeline,Images,Avg IoU,Avg Dice,Avg Precision,Avg Recall,IoU ≥ 0.50,IoU ≥ 0.75,IoU ≥ 0.90
SAM1 GT bbox,512,0.749,0.842,0.898,0.824,0.906,0.602,0.186
SAM1 YOLO bbox,512,0.551,0.615,0.644,0.607,0.668,0.461,0.148
SAM2 GT bbox,512,1.000,1.000,1.000,1.000,1.000,1.000,1.000
SAM2 YOLO bbox,512,0.624,0.663,0.663,0.674,0.702,0.629,0.369
SAM3 GT bbox,512,0.771,0.863,0.916,0.833,0.952,0.643,0.165
SAM3 YOLO bbox,512,0.555,0.620,0.652,0.604,0.684,0.472,0.116
