image,pipeline,pipeline_label,family,stratum,overlap_group,area_group,num_objects,mask_area_ratio,max_pair_bbox_iou,iou,dice,precision,recall,pred_area_ratio
P2592_0000.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__high_mask_area,overlap,high_mask_area,51,0.0099868774414062,0.171875,0.47317656998028723,0.642389486260454,0.5703496266123558,0.7352587244283996,1.2891368559238596
P2593_0000.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__high_mask_area,overlap,high_mask_area,58,0.0110769271850585,0.2676056338028169,0.4366426248055438,0.6078653344489836,0.6080149665222528,0.6077157760062986,0.9995079224485779
P2625_0009.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__high_mask_area,overlap,high_mask_area,43,0.0850152969360351,0.4138590895911858,0.6851959009202396,0.8131943598320799,0.7712088743224506,0.8600145256893845,1.115151231169318
P2630_0001.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__high_mask_area,overlap,high_mask_area,54,0.0554580688476562,0.06875753920386,0.6566521188230325,0.7927459378611734,0.7405843124801524,0.8528121114605427,1.1515395304614935
P2678_0009.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__high_mask_area,overlap,high_mask_area,86,0.0145559310913085,0.3089887640449438,0.46843415848835507,0.6380049875311721,0.5670547904722502,0.7292490118577075,1.2860291882031012
P2771_0005.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__high_mask_area,overlap,high_mask_area,43,0.0064725875854492,0.3074534161490683,0.1425233644859813,0.24948875255623723,0.33565015928178393,0.1985268927714971,0.5914696813977389
P2781_0005.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__high_mask_area,overlap,high_mask_area,66,0.1247196197509765,0.4931031764798613,0.6529483529890199,0.7900408404271023,0.8107316580546345,0.7703798480607756,0.9502279088364655
P2791_0013.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__high_mask_area,overlap,high_mask_area,31,0.0086574554443359,0.2568093385214007,0.16610610827818162,0.2848902121324898,0.5936409461031408,0.18741584037213857,0.3157057167339944
P0027_0002.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,13,0.0022802352905273,0.1021671826625387,0.49463087248322146,0.6618769645262685,0.6139108704706372,0.7179736970287385,1.1695080370189965
P0117_0000.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,21,0.0014848709106445,0.1877934272300469,0.28254349130173967,0.44059869036482696,0.5244988864142539,0.37983870967741934,0.7241935483870968
P0795_0002.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,5,0.0023584365844726,0.0705421293272371,0.6083819039689148,0.7565142364106989,0.6211391328988382,0.9673433362753752,1.5573698146513681
P0953_0004.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,5,0.0005550384521484,0.1366120218579235,0.27636363636363637,0.43304843304843305,0.7037037037037037,0.31275720164609055,0.4444444444444444
P1030_0003.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,27,0.0043010711669921,0.161344537815126,0.52988606485539,0.6927131072410633,0.6207392197125257,0.7835666148263349,1.2623120787973043
P1030_0004.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,21,0.0035085678100585,0.0682226211849192,0.5985899476916079,0.748897424953763,0.6774774774774774,0.8371501272264631,1.2356870229007633
P1184_0013.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,39,0.0022544860839843,0.226950354609929,0.11512717536813923,0.2064825930372149,0.3885542168674699,0.14059945504087193,0.36185286103542236
P1376_0004.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,10,0.002324104309082,0.2711621233859397,0.44585779517286367,0.6167381006090683,0.6011433597185576,0.6331635016211209,1.0532654006484483
P1377_0010.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,20,0.004012107849121,0.2214182344428364,0.4152597402597403,0.5868318421656343,0.5087509944311853,0.6932249322493225,1.3626016260162601
