table_key,table_title,pipeline,pipeline_label,family,images,avg_iou,avg_dice,avg_precision,avg_recall,avg_pred_gt_area,zero_iou_count,iou_ge_50_count,iou_ge_50_rate,iou_ge_75_count,iou_ge_75_rate,iou_ge_90_count,iou_ge_90_rate,map50_proxy,map75_proxy,map90_proxy,map50_95_proxy
overall,Overall,sam3_text,SAM3 text only,SAM3,128,0.2738735102207863,0.37818379857670614,0.3589233392430563,0.5850178642756432,21.438457382701387,17,27,0.2109375,6,0.046875,0,0.0,0.2109375,0.046875,0.0,0.07734375
overall,Overall,yolo_sam3,SAM3 YOLO bbox,SAM3,128,0.4075891949212675,0.5327734846868888,0.5130416756633172,0.6485256906590384,4.231864616033814,11,48,0.375,10,0.078125,0,0.0,0.375,0.078125,0.0,0.1375
overall,Overall,gt_box_sam3,SAM3 GT bbox,SAM3,128,0.5229969829302982,0.6510007848475341,0.5826325633865251,0.8072444471443594,3.970814227821931,5,85,0.6640625,19,0.1484375,1,0.0078125,0.6640625,0.1484375,0.0078125,0.24140625
overall,Overall,sam3_hybrid_yolo,SAM3 hybrid YOLO bbox,SAM3,128,0.34134983497513294,0.45537347956481844,0.4126563496536729,0.6654566953138947,12.275085564968009,11,40,0.3125,8,0.0625,0,0.0,0.3125,0.0625,0.0,0.11015625
overall,Overall,remotesam_text,RemoteSAM text only,RemoteSAM,128,0.3850283923632608,0.5132474004867815,0.5243810730842068,0.5992942325772016,2.8578280606900215,8,43,0.3359375,3,0.0234375,0,0.0,0.3359375,0.0234375,0.0,0.1125
overall,Overall,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,128,0.26253901700430593,0.35922134178635456,0.7246855147148301,0.28147690714567997,0.3257440471634701,22,24,0.1875,6,0.046875,0,0.0,0.1875,0.046875,0.0,0.0703125
overall,Overall,yolo_ringmo_sam,RingMo-SAM YOLO bbox,RingMo-SAM,128,0.23493972895463416,0.32664872536535705,0.6291648470633073,0.2629998060925922,0.4435462541894951,27,21,0.1640625,5,0.0390625,0,0.0,0.1640625,0.0390625,0.0,0.0546875
overall,Overall,gt_box_sam2,SAM2 GT bbox,SAM2,128,0.6580827895125897,0.7841750710648521,0.6929318764819412,0.92776388130796,1.4277995769863088,0,112,0.875,34,0.265625,0,0.0,0.875,0.265625,0.0,0.3921875
overall,Overall,yolo_sam2,SAM2 YOLO bbox,SAM2,128,0.4336467341878064,0.5614982696525792,0.5494167626439853,0.6548921212384635,1.8825649431214688,10,53,0.4140625,13,0.1015625,0,0.0,0.4140625,0.1015625,0.0,0.15234375
