dataset_id,model,bbox_source,detector_seed,reference_type,stratum,instance_count,source_scene_count,mean_iou,mean_dice,mean_precision,mean_recall,mean_boundary_iou,iou_ci_lower,iou_ci_upper,confidence_level,bootstrap_samples,success_at_iou_50,success_at_iou_75,success_at_iou_90
isaid_small_vehicle,sam2,yolo_bbox,42,pseudo_sam3,no_overlap__low_mask_area,522,25,0.5466273372050074,0.6043895806856844,0.5807797679425084,0.6385933422066438,,0.45280758853988845,0.6259517777623821,0.95,10000,0.6762452107279694,0.5287356321839081,0.06513409961685823
isaid_small_vehicle,sam2,yolo_bbox,42,pseudo_sam3,no_overlap__high_mask_area,1512,21,0.719711654436191,0.7692419287246731,0.7546390077247342,0.7905093489976951,,0.6595586578416053,0.7592128302061938,0.95,10000,0.8293650793650794,0.7645502645502645,0.33201058201058203
isaid_small_vehicle,sam2,yolo_bbox,42,pseudo_sam3,overlap__low_mask_area,1582,21,0.37659415978873184,0.43295590730679895,0.4128225981077209,0.47112225825041043,,0.3012354495851264,0.464083229941263,0.95,10000,0.47534766118836913,0.2667509481668774,0.02781289506953224
isaid_small_vehicle,sam2,yolo_bbox,42,pseudo_sam3,overlap__high_mask_area,8435,20,0.5534710488148005,0.6251055122567697,0.5968265081299204,0.6742908200649462,,0.46309389510115345,0.6872329012067936,0.95,10000,0.6882039122703023,0.43758150563129816,0.09270895080023711
isaid_small_vehicle,sam3,gt_bbox,,human,overall,12051,31,0.6984536768089755,0.8146955723142787,0.7558844436492832,0.9071066559306046,,0.6618515348165566,0.7440718193088683,0.95,10000,0.9199236577877354,0.4163139988382707,0.018753630404115842
isaid_small_vehicle,sam3,gt_bbox,,human,no_overlap__low_mask_area,522,25,0.7145380905096784,0.8289284349389329,0.7697875795291669,0.9155912605217791,,0.691586321708013,0.7385506949717592,0.95,10000,0.9770114942528736,0.39846743295019155,0.009578544061302681
isaid_small_vehicle,sam3,gt_bbox,,human,no_overlap__high_mask_area,1512,21,0.7911312636290405,0.8800294341521405,0.8486817205417821,0.9268417747401343,,0.772045646463932,0.8078676937712578,0.95,10000,0.9867724867724867,0.7380952380952381,0.062169312169312166
isaid_small_vehicle,sam3,gt_bbox,,human,overlap__low_mask_area,1582,21,0.6108741856363629,0.7478062234115577,0.6650214263911308,0.8948797330244922,,0.5554567658231137,0.6617848220276022,0.95,10000,0.7914032869785083,0.1731984829329962,0.0018963337547408343
isaid_small_vehicle,sam3,gt_bbox,,human,overlap__high_mask_area,8435,20,0.6972712440658065,0.8146486957968146,0.7554313759209652,0.905337186908775,,0.6552240867290788,0.7574091109234988,0.95,10000,0.9285121517486663,0.405334914048607,0.014700652045050385
isaid_small_vehicle,sam3,gt_bbox,,pseudo_sam1,overall,12051,31,0.7656401185479796,0.8556589405343734,0.8738772669114334,0.8668961042032385,,0.7323457946253453,0.8092562811302526,0.95,10000,0.9313749896274168,0.6518131275412828,0.16903161563355737
isaid_small_vehicle,sam3,gt_bbox,,pseudo_sam1,no_overlap__low_mask_area,522,25,0.7995537980352408,0.8811182044570463,0.9030683149822542,0.8803102677693759,,0.7775921111708595,0.8174406207177198,0.95,10000,0.9616858237547893,0.7777777777777778,0.16091954022988506
