image,pipeline,pipeline_label,stratum,overlap_group,stratify_group,area_group,count_group,num_objects,mask_area_ratio,max_pair_bbox_iou,iou,dice,precision,recall,pred_area_ratio
P0725_0000.jpg,yolo_ringmo_sam,YOLO + RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,17,0.0089015960693359,0.0,0.6022967663946812,0.7517917766880422,0.8236671717867475,0.6914536833583902,0.8394819012374234
P0725_0000.jpg,gt_box_ringmo_sam,GT bbox + RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,17,0.0089015960693359,0.0,0.6251824056702106,0.7693689071318625,0.8636429085673146,0.6936509772175321,0.8031687290389731
P0725_0002.jpg,sam3_text,SAM3 text-only,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,20,0.0104885101318359,0.0,0.21496575088404757,0.35386306276968166,0.22317783882313677,0.8538453982909341,3.8258520773990767
P0725_0002.jpg,yolo_sam3,YOLO + SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,20,0.0104885101318359,0.0,0.7655695003551978,0.8672210300429185,0.7958480347911709,0.9526569099302623,1.1970336902072487
P0725_0002.jpg,gt_box_sam3,GT bbox + SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,20,0.0104885101318359,0.0,0.7606448626966985,0.864052573932092,0.7798956026573869,0.9685689028582654,1.2419212258127885
P0725_0002.jpg,yolo_sam2,YOLO + SAM2,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,20,0.0104885101318359,0.0,0.7466872110939907,0.8549752999294283,0.7759186614362341,0.9519693546802868,1.2268932324918966
P0725_0002.jpg,grounded_sam2,GroundingDINO + SAM2,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,20,0.0104885101318359,0.0,0.07465830080104338,0.1389433287685836,0.07579987116169208,0.8321382968274237,10.978096454179354
P0725_0002.jpg,segearth_ov3,SegEarth-OV3 + SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,20,0.0104885101318359,0.0,0.21729186864543715,0.3570086587158961,0.22535901204011655,0.8585600628621943,3.8097436401139375
P0725_0002.jpg,remotesam_text,RemoteSAM text,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,20,0.0104885101318359,0.0,0.6480146858852325,0.7864185816246545,0.6779769526248399,0.9361555839308516,1.3808073863078283
P0725_0002.jpg,yolo_ringmo_sam,YOLO + RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,20,0.0104885101318359,0.0,0.5562339615963189,0.7148461932108944,0.8487712665406427,0.6174246144779492,0.7274334544740202
P0725_0002.jpg,gt_box_ringmo_sam,GT bbox + RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,20,0.0104885101318359,0.0,0.5710402319681044,0.7269581266582074,0.8805365376554423,0.6189961693350359,0.702976132010608
P0761_0003.jpg,sam3_text,SAM3 text-only,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,15,0.007730484008789,0.0,0.1496618427750709,0.2603580239104308,0.15442335109176858,0.8291700241740532,5.3694601128122486
P0761_0003.jpg,yolo_sam3,YOLO + SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,15,0.007730484008789,0.0,0.6257273482959268,0.7697814137798799,0.734390243902439,0.8087563792640344,1.1012624227773302
P0761_0003.jpg,gt_box_sam3,GT bbox + SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,15,0.007730484008789,0.0,0.6917217879334536,0.8177725118483412,0.7316090735637057,0.9269406392694064,1.2669889873757723
P0761_0003.jpg,yolo_sam2,YOLO + SAM2,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,15,0.007730484008789,0.0,0.621583316460822,0.7666375327756274,0.7162855809612693,0.8246038141283911,1.151222132688692
P0761_0003.jpg,grounded_sam2,GroundingDINO + SAM2,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,15,0.007730484008789,0.0,0.054492051632185096,0.103352228303362,0.05684719795726381,0.5680902497985496,9.993284985226968
P0761_0003.jpg,segearth_ov3,SegEarth-OV3 + SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,15,0.007730484008789,0.0,0.1517688164216043,0.26354041585034443,0.1562851360467731,0.8400483481063659,5.375100725221595
P0761_0003.jpg,remotesam_text,RemoteSAM text,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,15,0.007730484008789,0.0,0.5869786368260427,0.7397435897435898,0.7076281579592838,0.7749127048079506,1.0950846091861401
P0761_0003.jpg,yolo_ringmo_sam,YOLO + RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,15,0.007730484008789,0.0,0.3443998997744926,0.5123474047153108,0.836834094368341,0.3691915122213269,0.4411764705882353
P0761_0003.jpg,gt_box_ringmo_sam,GT bbox + RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,15,0.007730484008789,0.0,0.35819354838709677,0.5274558236747102,0.9012987012987013,0.3728176201987644,0.41364491001880205
P0801_0002.jpg,sam3_text,SAM3 text-only,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,61,0.0379505157470703,0.0,0.27404934834023853,0.4302020933447436,0.28352031652653775,0.8913500095474508,3.1438664448020948
P0801_0002.jpg,yolo_sam3,YOLO + SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,61,0.0379505157470703,0.0,0.6962718415331347,0.8209437007500238,0.7265623358890873,0.9435063695136255,1.2985897051201616
P0801_0002.jpg,gt_box_sam3,GT bbox + SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,61,0.0379505157470703,0.0,0.714734959817483,0.8336389897754923,0.7435425932261376,0.9485801576693309,1.2757576584194876
P0801_0002.jpg,yolo_sam2,YOLO + SAM2,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,61,0.0379505157470703,0.0,0.7341723385129061,0.8467120853080569,0.7731770539839964,0.9357047382634551,1.2102075888594888
P0801_0002.jpg,grounded_sam2,GroundingDINO + SAM2,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,61,0.0379505157470703,0.0,0.0,0.0,0.0,0.0,0.2742846231484765
P0801_0002.jpg,segearth_ov3,SegEarth-OV3 + SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,61,0.0379505157470703,0.0,0.24534358634022477,0.3940175049381071,0.2501213431584521,0.9277667148585613,3.7092664829918984
P0801_0002.jpg,remotesam_text,RemoteSAM text,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,61,0.0379505157470703,0.0,0.6514907714150497,0.7889729481889042,0.680393823767818,0.9387872009602007,1.379770315611446
P0801_0002.jpg,yolo_ringmo_sam,YOLO + RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,61,0.0379505157470703,0.0,0.057360365837540644,0.10849728756781081,0.649311789347696,0.059194195149894976,0.0911645162170272
P0801_0002.jpg,gt_box_ringmo_sam,GT bbox + RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,61,0.0379505157470703,0.0,0.06315369261477045,0.11880444577951337,0.7214958954089389,0.06473171663165934,0.08971875937696064
P0887_0004.jpg,sam3_text,SAM3 text-only,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,22,0.0117864608764648,0.0,0.17918610262184334,0.3039148820079116,0.1798224374495561,0.9806338028169014,5.453345070422535
P0887_0004.jpg,yolo_sam3,YOLO + SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,22,0.0117864608764648,0.0,0.7342363381597384,0.8467546458389442,0.7521017018659012,0.9686619718309859,1.2879401408450704
P0887_0004.jpg,gt_box_sam3,GT bbox + SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,22,0.0117864608764648,0.0,0.7288469106650924,0.8431595720464375,0.7408987865048673,0.9781690140845071,1.3202464788732395
P0887_0004.jpg,yolo_sam2,YOLO + SAM2,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,22,0.0117864608764648,0.0,0.7395902620726353,0.850303980422896,0.7516392888528358,0.9787852112676056,1.302200704225352
P0887_0004.jpg,grounded_sam2,GroundingDINO + SAM2,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,22,0.0117864608764648,0.0,0.16610661258567347,0.28489095386802754,0.16644910552704187,0.9877640845070422,5.934330985915493
P0887_0004.jpg,segearth_ov3,SegEarth-OV3 + SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,22,0.0117864608764648,0.0,0.17766013258930702,0.3017171553539608,0.17818419542062633,0.9837147887323944,5.520774647887324
P0887_0004.jpg,remotesam_text,RemoteSAM text,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,22,0.0117864608764648,0.0,0.6902633039403095,0.816752398672066,0.6974020310261043,0.985387323943662,1.4129401408450704
P0887_0004.jpg,yolo_ringmo_sam,YOLO + RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,22,0.0117864608764648,0.0,0.5942016806722689,0.7454535870539244,0.9290500591249508,0.6224471830985916,0.6699823943661972
P0887_0004.jpg,gt_box_ringmo_sam,GT bbox + RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,22,0.0117864608764648,0.0,0.5968136221866307,0.7475056749194954,0.9336674139522616,0.6232394366197183,0.6675176056338028
P0887_0008.jpg,sam3_text,SAM3 text-only,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,13,0.0078229904174804,0.0,0.6976060478790425,0.8218703612073232,0.7706762556547965,0.8803498078706771,1.1423082019345436
P0887_0008.jpg,yolo_sam3,YOLO + SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,13,0.0078229904174804,0.0,0.7439303710490152,0.8531652219595482,0.8457232131232912,0.8607393666357493,1.0177553994964887
P0887_0008.jpg,gt_box_sam3,GT bbox + SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,13,0.0078229904174804,0.0,0.7917232021709634,0.883756152972359,0.8437161103747439,0.9277858751821916,1.099642241950444
P0887_0008.jpg,yolo_sam2,YOLO + SAM2,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,13,0.0078229904174804,0.0,0.7344687232219366,0.8469091582782684,0.7930835068239649,0.908572942891215,1.1456207764674706
P0887_0008.jpg,grounded_sam2,GroundingDINO + SAM2,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,13,0.0078229904174804,0.0,0.10934237456327138,0.19713007827059262,0.11469650640817124,0.7008082681860341,6.110109977474493
P0887_0008.jpg,segearth_ov3,SegEarth-OV3 + SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,13,0.0078229904174804,0.0,0.7011047463175123,0.8242934455802766,0.7545964989540901,0.9081754339472639,1.2035245793030342
P0887_0008.jpg,remotesam_text,RemoteSAM text,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,13,0.0078229904174804,0.0,0.7073526348677359,0.8285958277418568,0.7677178704645643,0.8999602491056049,1.1722538757122036
