Pipeline,Images,Avg IoU,Avg Dice,Avg Precision,Avg Recall,IoU ≥ 0.50,IoU ≥ 0.75,IoU ≥ 0.90
SAM1 GT bbox,128,1.000,1.000,1.000,1.000,1.000,1.000,1.000
SAM1 YOLO bbox,128,0.852,0.861,0.861,0.865,0.861,0.859,0.838
SAM2 GT bbox,128,0.795,0.875,0.850,0.925,0.929,0.779,0.173
SAM2 YOLO bbox,128,0.720,0.785,0.761,0.824,0.847,0.745,0.162
SAM3 GT bbox,128,0.774,0.862,0.934,0.819,0.943,0.718,0.130
SAM3 YOLO bbox,128,0.698,0.773,0.835,0.732,0.866,0.647,0.112
