Pipeline,Images,Avg IoU,Avg Dice,Avg Precision,Avg Recall,IoU ≥ 0.50,IoU ≥ 0.75,IoU ≥ 0.90
SAM1 GT bbox,128,1.000,1.000,1.000,1.000,1.000,1.000,1.000
SAM1 YOLO bbox,128,0.878,0.886,0.887,0.887,0.894,0.884,0.849
SAM2 GT bbox,128,0.846,0.909,0.887,0.948,0.967,0.892,0.360
SAM2 YOLO bbox,128,0.765,0.821,0.801,0.854,0.872,0.812,0.344
SAM3 GT bbox,128,0.850,0.914,0.955,0.885,0.983,0.874,0.410
SAM3 YOLO bbox,128,0.768,0.824,0.861,0.797,0.889,0.792,0.372
