Pipeline,Images,Avg IoU,Avg Dice,Avg Precision,Avg Recall,IoU ≥ 0.50,IoU ≥ 0.75,IoU ≥ 0.90
SAM1 GT bbox,512,0.419,0.474,0.506,0.458,0.526,0.333,0.040
SAM1 YOLO bbox,512,0.539,0.583,0.606,0.570,0.626,0.480,0.222
SAM2 GT bbox,512,0.420,0.474,0.494,0.466,0.529,0.338,0.038
SAM2 YOLO bbox,512,0.539,0.583,0.598,0.577,0.629,0.478,0.221
SAM3 GT bbox,512,1.000,1.000,1.000,1.000,1.000,1.000,1.000
SAM3 YOLO bbox,512,0.838,0.851,0.854,0.849,0.864,0.853,0.782
