dataset_id,reference_a,reference_b,mean_instance_iou,instance_count
samrs_sota_small_vehicle,published_samrs_reference,reproduced_pseudo_sam1,0.9983379631120862,7659
samrs_sota_small_vehicle,published_samrs_reference,pseudo_sam2,0.8463782607163504,7659
samrs_sota_small_vehicle,published_samrs_reference,pseudo_sam3,0.8509232578804576,7659
samrs_sota_small_vehicle,reproduced_pseudo_sam1,pseudo_sam2,0.8463380822666315,7659
samrs_sota_small_vehicle,reproduced_pseudo_sam1,pseudo_sam3,0.8510558463886208,7659
samrs_sota_small_vehicle,pseudo_sam2,pseudo_sam3,0.8555171856507199,7659
