Pipeline,Images,Avg IoU,Avg Dice,Avg Precision,Avg Recall,IoU ≥ 0.50,IoU ≥ 0.75,IoU ≥ 0.90
SAM1 GT bbox,128,0.864,0.924,0.926,0.932,0.988,0.892,0.479
SAM1 YOLO bbox,128,0.718,0.768,0.770,0.773,0.827,0.742,0.384
SAM2 GT bbox,128,1.000,1.000,1.000,1.000,1.000,1.000,1.000
SAM2 YOLO bbox,128,0.763,0.793,0.797,0.794,0.829,0.787,0.610
SAM3 GT bbox,128,0.796,0.869,0.871,0.876,0.954,0.821,0.133
SAM3 YOLO bbox,128,0.667,0.729,0.739,0.728,0.808,0.681,0.099
